taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value	tol_clade	scientific_name_underscore	type	tolid	data_type
2721518	species	Rhingia rostrata	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Rhingia_rostrata	genomic_data	idRhiRost2	hic-arima2
202166	species	Rhinocyllus conicus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4423828125	insects	Rhinocyllus_conicus	genomic_data	icRhiConi1	10x
202166	species	Rhinocyllus conicus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.4423828125	insects	Rhinocyllus_conicus	genomic_data	icRhiConi1	pacbio
670626	species	Rhinophora lepida	Rhinophoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Rhinophora_lepida	genomic_data	idRhiLepi1	10x
670626	species	Rhinophora lepida	Rhinophoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Rhinophora_lepida	genomic_data	idRhiLepi1	pacbio
1678817	species	Rhithrogena germanica	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.005859375	insects	Rhithrogena_germanica	genomic_data	ieRhiGerm1	pacbio
1351858	species	Rhithrogena semicolorata	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.005859375	insects	Rhithrogena_semicolorata	genomic_data	ieRhiSemi1	10x
1351858	species	Rhithrogena semicolorata	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.005859375	insects	Rhithrogena_semicolorata	genomic_data	ieRhiSemi1	pacbio
1971888	species	Rhizotrogus aestivus	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.3701171875	insects	Rhizotrogus_aestivus	genomic_data	icRhiAest1	hic-arima2
1511248	species	Rhopalus parumpunctatus	Rhopalidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Rhopalus_parumpunctatus	genomic_data	ihRhoParu1	pacbio
1511249	species	Rhopalus subrufus	Rhopalidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Rhopalus_subrufus	genomic_data	ihRhoSubr1	hic-arima2
1511249	species	Rhopalus subrufus	Rhopalidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Rhopalus_subrufus	genomic_data	ihRhoSubr1	pacbio
572892	species	Rhopobota naevana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Rhopobota_naevana	genomic_data	ilRhoNaev1	10x
572892	species	Rhopobota naevana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Rhopobota_naevana	genomic_data	ilRhoNaev1	pacbio
1178152	species	Rhyacophila dorsalis	Rhyacophilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Rhyacophila_dorsalis	genomic_data	iiRhyDors1	10x
537469	species	Rhyparochromus vulgaris	Rhyparochromidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	5.3984375	insects	Rhyparochromus_vulgaris	genomic_data	ihRhyVulg1	hic-arima2
537469	species	Rhyparochromus vulgaris	Rhyparochromidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	5.3984375	insects	Rhyparochromus_vulgaris	genomic_data	ihRhyVulg1	pacbio
2611832	species	Rhytistylus proceps	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	4.765625	insects	Rhytistylus_proceps	genomic_data	ihRhyProc3	hic-arima2
2849648	species	Rhyzobius forestieri	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72509765625	insects	Rhyzobius_forestieri	genomic_data	icRhyFore1	hic-arima2
753224	species	Rivula sericealis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Rivula_sericealis	genomic_data	ilRivSeri1	10x
494379	species	Roeseliana roeselii	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Roeseliana_roeselii	genomic_data	iMetRoe1	10x
494379	species	Roeseliana roeselii	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Roeseliana_roeselii	genomic_data	iMetRoe1	bionano
494379	species	Roeseliana roeselii	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Roeseliana_roeselii	genomic_data	iMetRoe1	illumina
494379	species	Roeseliana roeselii	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Roeseliana_roeselii	genomic_data	iMetRoe1	pacbio
494379	species	Roeseliana roeselii	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Roeseliana_roeselii	genomic_data	iqMetRoes1	hic-arima2
878968	species	Rutpela maculata	Cerambycidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.8359375	insects	Rutpela_maculata	genomic_data	icLepMacu1	10x
878968	species	Rutpela maculata	Cerambycidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.8359375	insects	Rutpela_maculata	genomic_data	icLepMacu1	hic-arima2
878968	species	Rutpela maculata	Cerambycidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.8359375	insects	Rutpela_maculata	genomic_data	icLepMacu1	pacbio
1825021	species	Sapromyzosoma quadripunctata	Lauxaniidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sapromyzosoma_quadripunctata	genomic_data	idSapQuap1	10x
1825021	species	Sapromyzosoma quadripunctata	Lauxaniidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sapromyzosoma_quadripunctata	genomic_data	idSapQuap1	pacbio
596942	species	Sarcophaga caerulescens	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_caerulescens	genomic_data	idSarCaer1	10x
596942	species	Sarcophaga caerulescens	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_caerulescens	genomic_data	idSarCaer1	hic-arima2
596942	species	Sarcophaga caerulescens	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_caerulescens	genomic_data	idSarCaer1	pacbio
226135	species	Sarcophaga carnaria	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_carnaria	genomic_data	idSarCarn1	pacbio
1162327	species	Sarcophaga crassimargo	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_crassimargo	genomic_data	idSarCras1	10x
1162327	species	Sarcophaga crassimargo	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_crassimargo	genomic_data	idSarCras1	pacbio
1806703	species	Sarcophaga haemorrhoa	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_haemorrhoa	genomic_data	idSarHaem1	10x
1806703	species	Sarcophaga haemorrhoa	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_haemorrhoa	genomic_data	idSarHaem1	pacbio
236877	species	Sarcophaga incisilobata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_incisilobata	genomic_data	idSarInci1	10x
236877	species	Sarcophaga incisilobata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_incisilobata	genomic_data	idSarInci1	hic-arima2
1206372	species	Sarcophaga rosellei	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_rosellei	genomic_data	idSarRose1	10x
1206372	species	Sarcophaga rosellei	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_rosellei	genomic_data	idSarRose1	hic-arima2
1206372	species	Sarcophaga rosellei	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_rosellei	genomic_data	idSarRose1	pacbio
236850	species	Sarcophaga subvicina	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_subvicina	genomic_data	idSarSubv1	10x
236850	species	Sarcophaga subvicina	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_subvicina	genomic_data	idSarSubv1	hic-arima2
236850	species	Sarcophaga subvicina	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_subvicina	genomic_data	idSarSubv1	pacbio
236851	species	Sarcophaga variegata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_variegata	genomic_data	idSarVari1	10x
236851	species	Sarcophaga variegata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_variegata	genomic_data	idSarVari1	hic-arima2
236851	species	Sarcophaga variegata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_variegata	genomic_data	idSarVari1	pacbio
876055	species	Satyrium w-album	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Satyrium_w-album	genomic_data	ilSatWalb1	10x
876055	species	Satyrium w-album	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Satyrium_w-album	genomic_data	ilSatWalb1	pacbio
219539	species	Scaeva pyrastri	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Scaeva_pyrastri	genomic_data	idScaPyra1	10x
219539	species	Scaeva pyrastri	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Scaeva_pyrastri	genomic_data	idScaPyra1	hic-arima2
219539	species	Scaeva pyrastri	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Scaeva_pyrastri	genomic_data	idScaPyra1	pacbio
1045623	species	Scambus nigricans	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Scambus_nigricans	genomic_data	iyScaNigr1	pacbio
295644	species	Scaphidium quadrimaculatum	Staphylinidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875	insects	Scaphidium_quadrimaculatum	genomic_data	icScaQuad1	10x
102987	species	Scathophaga furcata	Scathophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7890625	insects	Scathophaga_furcata	genomic_data	idScaFurc1	hic-arima2
95463	species	Scathophaga stercoraria	Scathophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7890625	insects	Scathophaga_stercoraria	genomic_data	idScaSter1	10x
95463	species	Scathophaga stercoraria	Scathophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7890625	insects	Scathophaga_stercoraria	genomic_data	idScaSter1	hic-arima
95463	species	Scathophaga stercoraria	Scathophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7890625	insects	Scathophaga_stercoraria	genomic_data	idScaSter1	pacbio
411963	species	Schrankia costaestrigalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Schrankia_costaestrigalis	genomic_data	ilSchCost1	10x
411963	species	Schrankia costaestrigalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Schrankia_costaestrigalis	genomic_data	ilSchCost1	pacbio
411963	species	Schrankia costaestrigalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Schrankia_costaestrigalis	genomic_data	ilSchCost2	hic-arima2
132600	species	Scoliopteryx libatrix	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Scoliopteryx_libatrix	genomic_data	ilScoLiba1	10x
132600	species	Scoliopteryx libatrix	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Scoliopteryx_libatrix	genomic_data	ilScoLiba1	hic-arima2
132600	species	Scoliopteryx libatrix	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Scoliopteryx_libatrix	genomic_data	ilScoLiba1	pacbio
1101050	species	Scoparia basistrigalis	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Scoparia_basistrigalis	genomic_data	ilScoBasi1	10x
1101050	species	Scoparia basistrigalis	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Scoparia_basistrigalis	genomic_data	ilScoBasi2	hic-arima2
190359	species	Scopula imitaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Scopula_imitaria	genomic_data	ilScoImit1	pacbio
326962	species	Scotopteryx chenopodiata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Scotopteryx_chenopodiata	genomic_data	ilScoChen1	pacbio
619630	species	Scymnus frontalis	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7998046875	insects	Scymnus_frontalis	genomic_data	icScyFron1	10x
753227	species	Scythropia crataegella	Scythropiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.66015625	insects	Scythropia_crataegella	genomic_data	ilScyCrat2	hic-arima2
115100	species	Seladonia tumulorum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Seladonia_tumulorum	genomic_data	iySelTumu1	10x
115100	species	Seladonia tumulorum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Seladonia_tumulorum	genomic_data	iySelTumu1	pacbio
115100	species	Seladonia tumulorum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Seladonia_tumulorum	genomic_data	iySelTumu2	hic-arima2
934894	species	Selenia dentaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_dentaria	genomic_data	ilSelDent1	10x
934894	species	Selenia dentaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_dentaria	genomic_data	ilSelDent1	hic-arima2
934894	species	Selenia dentaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_dentaria	genomic_data	ilSelDent1	pacbio
934895	species	Selenia tetralunaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_tetralunaria	genomic_data	ilSelTetr1	10x
934895	species	Selenia tetralunaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_tetralunaria	genomic_data	ilSelTetr1	hic-arima2
934895	species	Selenia tetralunaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_tetralunaria	genomic_data	ilSelTetr1	pacbio
1226606	species	Sepedon sphegea	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.291259765625	insects	Sepedon_sphegea	genomic_data	idSepSphe1	hic-arima2
1226607	species	Sepedon spinipes	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.291259765625	insects	Sepedon_spinipes	genomic_data	idSepSpin1	hic-arima2
347464	species	Sepedophilus testaceus	Staphylinidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875	insects	Sepedophilus_testaceus	genomic_data	icSepTest3	hic-arima2
1271737	species	Sericostoma personatum	Sericostomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Sericostoma_personatum	genomic_data	iiSerPers1	10x
1271737	species	Sericostoma personatum	Sericostomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Sericostoma_personatum	genomic_data	iiSerPers1	pacbio
1271737	species	Sericostoma personatum	Sericostomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Sericostoma_personatum	genomic_data	iiSerPers3	10x
748215	species	Sesia apiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Sesia_apiformis	genomic_data	ilSesApif1	hic-arima2
748215	species	Sesia apiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Sesia_apiformis	genomic_data	ilSesApif2	10x
748215	species	Sesia apiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Sesia_apiformis	genomic_data	ilSesApif2	pacbio
987469	species	Shargacucullia verbasci	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Shargacucullia_verbasci	genomic_data	ilShaVerb1	10x
987469	species	Shargacucullia verbasci	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Shargacucullia_verbasci	genomic_data	ilShaVerb1	pacbio
279420	species	Sialis lutaria	Sialidae	Megaloptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875	insects	Sialis_lutaria	genomic_data	ikSiaLuta1	hic-arima2
279420	species	Sialis lutaria	Sialidae	Megaloptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875	insects	Sialis_lutaria	genomic_data	ikSiaLuta1	pacbio
1219204	species	Sicus ferrugineus	Conopidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sicus_ferrugineus	genomic_data	idSicFerr1	10x
1219204	species	Sicus ferrugineus	Conopidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sicus_ferrugineus	genomic_data	idSicFerr1	hic-arima2
1219204	species	Sicus ferrugineus	Conopidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Sicus_ferrugineus	genomic_data	idSicFerr1	pacbio
1523455	species	Silo pallipes	Goeridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Silo_pallipes	genomic_data	iiSilPall1	10x
1523455	species	Silo pallipes	Goeridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Silo_pallipes	genomic_data	iiSilPall1	hic-arima2
1523455	species	Silo pallipes	Goeridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Silo_pallipes	genomic_data	iiSilPall1	pacbio
618634	species	Sinodendron cylindricum	Lucanidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1298828125	insects	Sinodendron_cylindricum	genomic_data	icSinCyli1	10x
618634	species	Sinodendron cylindricum	Lucanidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1298828125	insects	Sinodendron_cylindricum	genomic_data	icSinCyli1	hic-arima2
618634	species	Sinodendron cylindricum	Lucanidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1298828125	insects	Sinodendron_cylindricum	genomic_data	icSinCyli1	pacbio
279440	species	Sisyra nigra	Sisyridae	Neuroptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875	insects	Sisyra_nigra	genomic_data	inSisNigr1	10x
202195	species	Sitona lineatus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.3203125	insects	Sitona_lineatus	genomic_data	icSitLine5	hic-arima2
226180	species	Sphaerophoria scripta	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Sphaerophoria_scripta	genomic_data	idSphScri1	10x
226180	species	Sphaerophoria scripta	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Sphaerophoria_scripta	genomic_data	idSphScri1	pacbio
226180	species	Sphaerophoria scripta	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Sphaerophoria_scripta	genomic_data	idSphScri2	hic-arima2
2735243	species	Sphaerophoria taeniata	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Sphaerophoria_taeniata	genomic_data	idSphTaen1	hic-arima2
2735243	species	Sphaerophoria taeniata	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Sphaerophoria_taeniata	genomic_data	idSphTaen1	pacbio
1126395	species	Sphecodes crassus	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_crassus	genomic_data	iySphCras1	10x
1126395	species	Sphecodes crassus	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_crassus	genomic_data	iySphCras1	pacbio
1126396	species	Sphecodes ephippius	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_ephippius	genomic_data	iySphEphi1	10x
1126396	species	Sphecodes ephippius	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_ephippius	genomic_data	iySphEphi1	pacbio
1190789	species	Sphecodes hyalinatus	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_hyalinatus	genomic_data	iySphHyal1	10x
1190789	species	Sphecodes hyalinatus	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_hyalinatus	genomic_data	iySphHyal1	pacbio
1190790	species	Sphecodes monilicornis	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_monilicornis	genomic_data	iySphMoni1	10x
1190790	species	Sphecodes monilicornis	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_monilicornis	genomic_data	iySphMoni1	hic-arima2
1190790	species	Sphecodes monilicornis	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_monilicornis	genomic_data	iySphMoni1	pacbio
987436	species	Sphinx pinastri	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Sphinx_pinastri	genomic_data	ilSphPina1	pacbio
875881	species	Spilarctia lutea	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64990234375	insects	Spilarctia_lutea	genomic_data	ilSpiLutu1	10x
875881	species	Spilarctia lutea	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64990234375	insects	Spilarctia_lutea	genomic_data	ilSpiLutu1	hic-arima2
875881	species	Spilarctia lutea	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64990234375	insects	Spilarctia_lutea	genomic_data	ilSpiLutu1	pacbio
875880	species	Spilosoma lubricipeda	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875	insects	Spilosoma_lubricipeda	genomic_data	ilSpiLubr1	10x
875880	species	Spilosoma lubricipeda	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875	insects	Spilosoma_lubricipeda	genomic_data	ilSpiLubr1	hic-arima2
875880	species	Spilosoma lubricipeda	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875	insects	Spilosoma_lubricipeda	genomic_data	ilSpiLubr1	pacbio
753423	species	Stauropus fagi	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Stauropus_fagi	genomic_data	ilStaFagi1	10x
753423	species	Stauropus fagi	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Stauropus_fagi	genomic_data	ilStaFagi1	hic-arima
753423	species	Stauropus fagi	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Stauropus_fagi	genomic_data	ilStaFagi1	hic-arima2
878993	species	Stenocorus meridianus	Cerambycidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.8359375	insects	Stenocorus_meridianus	genomic_data	icSteMeri1	hic-arima2
2794002	species	Stenocranus minutus	Delphacidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Stenocranus_minutus	genomic_data	ihSteMinu1	pacbio
2794002	species	Stenocranus minutus	Delphacidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Stenocranus_minutus	genomic_data	ihSteMinu2	hic-arima2
1511253	species	Stenodema laevigata	Miridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.89990234375	insects	Stenodema_laevigata	genomic_data	ihSteLaev1	10x
1511253	species	Stenodema laevigata	Miridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.89990234375	insects	Stenodema_laevigata	genomic_data	ihSteLaev1	pacbio
1594347	species	Stenoptilia pterodactyla	Pterophoridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Stenoptilia_pterodactyla	genomic_data	ilStePter1	10x
1594347	species	Stenoptilia pterodactyla	Pterophoridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Stenoptilia_pterodactyla	genomic_data	ilStePter2	hic-arima2
355397	species	Stethophyma grossum	Acrididae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	11.6875	insects	Stethophyma_grossum	genomic_data	iqSteGros1	hic-arima2
1437094	species	Stictopleurus punctatonervosus	Rhopalidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875	insects	Stictopleurus_punctatonervosus	genomic_data	ihStiPunc1	hic-arima2
1606781	species	Stomorhina lunata	Rhiniidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Stomorhina_lunata	genomic_data	idStoLuna1	hic-arima2
1606781	species	Stomorhina lunata	Rhiniidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Stomorhina_lunata	genomic_data	idStoLuna1	pacbio
295815	species	Subcoccinella vigintiquattuorpunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.08984375	insects	Subcoccinella_vigintiquattuorpunctata	genomic_data	icSubVigi1	10x
295815	species	Subcoccinella vigintiquattuorpunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.08984375	insects	Subcoccinella_vigintiquattuorpunctata	genomic_data	icSubVigi1	pacbio
1230148	species	Suillia variegata	Heleomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Suillia_variegata	genomic_data	idSuiVari2	hic-arima2
